,res_PCA_anomalous_DNN,res_PCA_autoencoder_DNN,res_PCA_rbm_DNN,res_PCA_anomalous_RF,res_PCA_autoencoder_RF,res_PCA_rbm_RF
0,0.0516706891358,0.0462913699448,0.0478465892375,0.0528778843582,0.0504797697067,0.0482203289866
1,0.0466026328504,0.0444550178945,0.0503787249327,0.0482938289642,0.0519887432456,0.0485595166683
2,0.0484527051449,0.0469313152134,0.0492039173841,0.0474985875189,0.0475558750331,0.0475880168378
3,0.0463051944971,0.0441034808755,0.0523576512933,0.0469464100897,0.0462860018015,0.0496657565236
4,0.0505473017693,0.0464074164629,0.0481900386512,0.0475266911089,0.0485038049519,0.0500652752817
5,0.0484925210476,0.0479619503021,0.0511477440596,0.0477573275566,0.0470506884158,0.0497071258724
6,0.0480026528239,0.0464587658644,0.0476038865745,0.0464086122811,0.0450109578669,0.0552753210068
7,0.0460608080029,0.0463666282594,0.0508787781,0.0522193089128,0.0487793162465,0.0558613538742
8,0.0471828319132,0.0469507724047,0.0480582229793,0.0485377907753,0.0480725876987,0.0477347113192
9,0.0479147657752,0.0467597357929,0.0521919168532,0.0476256385446,0.0474424958229,0.048464640975
10,0.0479220226407,0.0473914779723,0.0500671565533,0.0485825128853,0.0475524701178,0.0488611347973
11,0.0462697707117,0.0451883226633,0.0479415841401,0.0475082546473,0.0483057722449,0.0508635900915
12,0.0504577644169,0.0476284138858,0.0502539090812,0.0543739311397,0.0456177145243,0.0500007718801
13,0.0483701005578,0.0454504415393,0.0484038963914,0.0538013577461,0.0476584807038,0.0473813824356
14,0.0520577281713,0.0465161837637,0.0503878481686,0.0471138320863,0.046141050756,0.0559433028102
15,0.0487201660872,0.0466831363738,0.0578943490982,0.0461611114442,0.0474117062986,0.0473039783537
16,0.0485135950148,0.0470047369599,0.0496414490044,0.0476648062468,0.0470154732466,0.0527477860451
17,0.0487119667232,0.0500819273293,0.0505791604519,0.0531657300889,0.045213252306,0.0490695610642
18,0.049097891897,0.0460069663823,0.0519793964922,0.0486765019596,0.0457211472094,0.0492572784424
19,0.0462919734418,0.0496166497469,0.0504169948399,0.0470192320645,0.0481094047427,0.0493994578719
20,0.0506181642413,0.0466932356358,0.0518059059978,0.0486747436225,0.0467358753085,0.0519205927849
21,0.0510279908776,0.0483054406941,0.0522678047419,0.046833563596,0.0469053909183,0.0586715638638
22,0.0501332767308,0.0502890571952,0.0553310997784,0.0492321178317,0.0479290112853,0.0483983419836
23,0.0459311567247,0.0457247383893,0.0485304445028,0.0505029596388,0.045811869204,0.0462843626738
24,0.0467522889376,0.0505357198417,0.0477880053222,0.0470073893666,0.0471040643752,0.052853398025
