,OHCLV,Anomalous,Autoencoder,PCA,RBM,OHCLV_Anomalous,OHCLV_Autoencoder,OHCLV_PCA,OHCLV_RBM,PCA_anomalous,PCA_autoencoder,PCA_rbm
0,0.0951289907098,0.162429109216,0.0946596041322,0.0950948894024,0.088234975934,0.0922992303967,0.0951579138637,0.0956637188792,0.0874283313751,0.0899189040065,0.0959212481976,0.0858084484935
1,0.0955289676785,0.162434488535,0.0956610962749,0.0951783508062,0.088405251503,0.0928694009781,0.0945902094245,0.095699980855,0.0879352912307,0.089786671102,0.0958105102181,0.0863940268755
2,0.0958304703236,0.162344932556,0.0949168801308,0.0949717015028,0.0885647162795,0.092147141695,0.0950401946902,0.0967832505703,0.0869683176279,0.0896212309599,0.0959451273084,0.0858911797404
3,0.0954354852438,0.161670520902,0.0945388525724,0.0954739823937,0.0884989723563,0.0926657393575,0.0944783985615,0.0965213403106,0.0882022976875,0.0896089971066,0.0958122909069,0.0855872705579
4,0.0951774641871,0.162018612027,0.0949396342039,0.0950491055846,0.0884729847312,0.0921798497438,0.0951713696122,0.0961920022964,0.0879169628024,0.0899825543165,0.0965264439583,0.0867580994964
5,0.0956562310457,0.162104204297,0.0951839983463,0.0950792953372,0.0889190360904,0.092908911407,0.0952207818627,0.096534140408,0.0878078117967,0.0900075286627,0.0960292592645,0.085982196033
6,0.0956596657634,0.161818429828,0.0949125215411,0.0947122722864,0.0882365331054,0.0929437950253,0.0956333205104,0.0966110229492,0.0888333171606,0.0900448635221,0.0954263657331,0.086803637445
7,0.0959817916155,0.162090361118,0.0950273871422,0.0954676419497,0.088371746242,0.0931352078915,0.0958394631743,0.0967987477779,0.0875685289502,0.0903812274337,0.0954048112035,0.0864887908101
8,0.0954688116908,0.162231907248,0.094754204154,0.0958056971431,0.0883988812566,0.0929168313742,0.0957078710198,0.0968018323183,0.087792403996,0.0894272103906,0.0957656875253,0.0866161808372
9,0.0955538153648,0.162620663643,0.0950593650341,0.0952120646834,0.0886296629906,0.0925880968571,0.0949506834149,0.0965551435947,0.0877304375172,0.0900690183043,0.0959303677082,0.086557932198
10,0.0957030951977,0.161633610725,0.0945214703679,0.0956507250667,0.0889155641198,0.0929217040539,0.0950586646795,0.0970096811652,0.0881740748882,0.0899620354176,0.0958836004138,0.0856973305345
11,0.0958425998688,0.162182927132,0.0954940840602,0.0947447195649,0.0886430516839,0.092606164515,0.0950832143426,0.0961523577571,0.0881614089012,0.0898970589042,0.0962474122643,0.0868605673313
12,0.0953898429871,0.161727249622,0.0951069369912,0.0950787886977,0.0883468016982,0.0923899188638,0.0953637808561,0.0963295698166,0.0878706201911,0.0901038572192,0.0956753343344,0.0855618268251
13,0.0957127958536,0.162113249302,0.0951910838485,0.0951183587313,0.0884516611695,0.0926898047328,0.0952831655741,0.0965525358915,0.0878903716803,0.0898623839021,0.0958086773753,0.0859926864505
14,0.0956464931369,0.162187963724,0.094880990684,0.095232822001,0.0880593582988,0.0931918919086,0.0955291390419,0.096788354218,0.0875133574009,0.0894344896078,0.0960201695561,0.0869212523103
15,0.0954548195004,0.16178162396,0.0952225327492,0.0949895605445,0.0886500701308,0.0923825278878,0.0948918610811,0.0962196812034,0.0875430852175,0.0895669981837,0.0965022519231,0.0866413861513
16,0.0955674797297,0.161897420883,0.0949935093522,0.0953002646565,0.0884421318769,0.0926898866892,0.0952325612307,0.0962485745549,0.088074490428,0.0898830518126,0.0965512692928,0.0868003815413
17,0.0955967903137,0.162416875362,0.095114916563,0.0936766415834,0.0883110538125,0.0922247841954,0.0953709185123,0.0966491401196,0.0877827256918,0.0897226929665,0.0960557982326,0.0867049843073
18,0.0956253856421,0.162060916424,0.0950406417251,0.0950905531645,0.0886681079865,0.0927414745092,0.0946862325072,0.096540145576,0.0880728438497,0.089654751122,0.095991410315,0.0862256810069
19,0.0959872081876,0.162220478058,0.0949080437422,0.0958917066455,0.0885180830956,0.0927415415645,0.0955690518022,0.0963102430105,0.0886065810919,0.0898898616433,0.0956851840019,0.0864247903228
20,0.0955313369632,0.161647945642,0.0952410772443,0.0958936437964,0.0882418602705,0.0924354195595,0.0958791822195,0.0970504209399,0.0881808325648,0.0898727104068,0.0954867303371,0.0861578509212
21,0.095942646265,0.162811070681,0.0949141457677,0.0955453515053,0.0880471616983,0.0923889651895,0.0949746370316,0.095940977335,0.0871024504304,0.0905649811029,0.0950866192579,0.0862214714289
22,0.0952977389097,0.161784589291,0.0949623584747,0.095545552671,0.0881738960743,0.092752456665,0.0955646857619,0.0966084077954,0.08901296556,0.0902532935143,0.095687687397,0.0866713374853
23,0.0957120656967,0.162560775876,0.0936686471105,0.0946749523282,0.0884042307734,0.092279560864,0.0962940528989,0.0966283380985,0.0874309837818,0.0904816314578,0.0954455137253,0.0870874896646
24,0.0953961089253,0.161846294999,0.0945497900248,0.0951449275017,0.0888362377882,0.0920776426792,0.095443546772,0.097286991775,0.0878271088004,0.0899603292346,0.0966385006905,0.0863397046924
