,OHCLV,Anomalous,Autoencoder,PCA,RBM,OHCLV_Anomalous,OHCLV_Autoencoder,OHCLV_PCA,OHCLV_RBM,PCA_anomalous,PCA_autoencoder,PCA_rbm
0,0.0983294770122,0.0865659341216,0.100912585855,0.0989915058017,0.109943270683,0.0897043794394,0.0981322154403,0.0989279821515,0.0964098721743,0.0903282463551,0.0993428900838,0.0989827439189
1,0.0983065441251,0.0870425105095,0.0998643860221,0.100034199655,0.111064687371,0.0898253545165,0.0980717018247,0.0988169386983,0.0983531177044,0.0901365578175,0.0998743399978,0.100824452937
2,0.098508104682,0.0865619108081,0.100008055568,0.100185446441,0.109808735549,0.0895304828882,0.0986974164844,0.0979968160391,0.0979372784495,0.0898070856929,0.0992066860199,0.0992554351687
3,0.097702421248,0.0868198275566,0.100216776133,0.0988860204816,0.11037427932,0.0899799689651,0.0989845916629,0.0990097299218,0.0986587330699,0.0906553938985,0.099900983274,0.0996126011014
4,0.0971066504717,0.0864581018686,0.100760944188,0.0998656228185,0.110544890165,0.0899048000574,0.0985139459372,0.0988798066974,0.0984587743878,0.0904458090663,0.0986047834158,0.100038290024
5,0.0987925156951,0.0865536481142,0.0993195995688,0.0998238474131,0.109939262271,0.0898818075657,0.0980590805411,0.0990391373634,0.0976451337337,0.0898454710841,0.0999763458967,0.0994600057602
6,0.0979166552424,0.0863371342421,0.0998103618622,0.0995576679707,0.109992794693,0.0896774455905,0.0998906046152,0.0993813499808,0.0980950072408,0.0908069014549,0.0993705689907,0.100182071328
7,0.0977363437414,0.0863892287016,0.0996002703905,0.0996564403176,0.110096737742,0.0902474671602,0.0988431051373,0.100089974701,0.0988459810615,0.0903474912047,0.0991768613458,0.100762031972
8,0.098424680531,0.0858056768775,0.100985594094,0.100230313838,0.109835982323,0.0903606563807,0.0971582829952,0.0993230044842,0.0982270985842,0.0903918966651,0.0993641018867,0.0995925217867
9,0.0983771756291,0.0870333611965,0.100388154387,0.0995907485485,0.110273718834,0.0900620594621,0.0971616432071,0.0987033620477,0.0979096516967,0.089872688055,0.0999411419034,0.0990735441446
10,0.0986086726189,0.0863545611501,0.100509062409,0.0997828096151,0.11024466157,0.089703656733,0.0970349684358,0.0978507325053,0.0986856967211,0.0889383107424,0.0995939895511,0.100233450532
11,0.0983325392008,0.0870048701763,0.100881621242,0.0999066457152,0.110036544502,0.090240471065,0.096944026649,0.0984311327338,0.0972831472754,0.0901461392641,0.0983837321401,0.0999362617731
12,0.0971656441689,0.0861666575074,0.100271351635,0.10070976615,0.109697006643,0.0900760814548,0.0979437455535,0.0994347333908,0.096397228539,0.0903937742114,0.099479675293,0.0998690500855
13,0.0978788509965,0.0871112346649,0.100056782365,0.100114330649,0.11036939919,0.0892984271049,0.0984989777207,0.0985933616757,0.0983775630593,0.0902205631137,0.0989631041884,0.100016616285
14,0.0978161990643,0.0864367336035,0.100456133485,0.0992454588413,0.111697182059,0.0895185470581,0.0992849692702,0.0980863571167,0.097861006856,0.0898995026946,0.0997122824192,0.100187785923
15,0.0989563837647,0.0867984220386,0.100532971323,0.100639887154,0.11014290899,0.089365594089,0.0988383293152,0.0989841297269,0.0971951186657,0.0897626951337,0.0989811345935,0.100563190877
16,0.0983305424452,0.0865367799997,0.0996566489339,0.0991421639919,0.109598957002,0.0904839783907,0.0986861437559,0.0990841686726,0.0978804901242,0.0911588296294,0.0993317961693,0.0995936095715
17,0.0975450873375,0.0864969417453,0.100729174912,0.0995912700891,0.110498972237,0.0898004621267,0.0982938781381,0.0983810424805,0.0979131907225,0.0897133275867,0.0994415134192,0.0991556718946
18,0.0975633785129,0.0870576351881,0.101332470775,0.0995848178864,0.110497623682,0.0895404145122,0.0979689061642,0.100067958236,0.0982413589954,0.0908473059535,0.09847676754,0.0996346026659
19,0.0959456786513,0.086939394474,0.100434720516,0.0995911508799,0.110128857195,0.0897008553147,0.0967763289809,0.0989517197013,0.0976854413748,0.0903149321675,0.0995007753372,0.0997469201684
20,0.0985273644328,0.086434751749,0.101026184857,0.100077211857,0.109961912036,0.0900600925088,0.097678899765,0.0988765135407,0.0983568355441,0.0912242755294,0.0990179926157,0.100433349609
21,0.0989307239652,0.086610853672,0.100440017879,0.100149981678,0.10980848968,0.0893807113171,0.100129656494,0.0991265401244,0.0979800671339,0.0905283242464,0.0984089225531,0.0998927503824
22,0.0985309109092,0.0869932472706,0.099930934608,0.100156314671,0.11123535037,0.0895163118839,0.0980700626969,0.0985092669725,0.0982709974051,0.090420126915,0.0994343236089,0.099934399128
23,0.0978424549103,0.0871075838804,0.100236967206,0.099855273962,0.110148191452,0.0899049043655,0.0986161902547,0.0981623902917,0.0981387794018,0.0903327912092,0.0989262610674,0.100774295628
24,0.0996024012566,0.0867831856012,0.0997943282127,0.0994238257408,0.110241547227,0.0893471166492,0.098281621933,0.0994246155024,0.0976200699806,0.0894067957997,0.099666647613,0.0997272655368
