,OHCLV,Anomalous,Autoencoder,PCA,RBM,OHCLV_Anomalous,OHCLV_Autoencoder,OHCLV_PCA,OHCLV_RBM,PCA_anomalous,PCA_autoencoder,PCA_rbm
0,0.0590332970023,0.0643888860941,0.0681919679046,0.0732890591025,0.0610727779567,0.0597147531807,0.0603898726404,0.0686803981662,0.0711393132806,0.0706835538149,0.0717764049768,0.073262244463
1,0.0637970641255,0.0596405416727,0.0635123923421,0.0694343075156,0.0610176958144,0.0734286382794,0.0667023137212,0.0735903158784,0.0702857673168,0.0597977042198,0.0672759488225,0.0750966742635
2,0.0599389187992,0.0654366239905,0.0632677972317,0.0701762661338,0.0564052127302,0.0645940080285,0.0664859414101,0.0727081373334,0.0709472000599,0.0729697346687,0.071236602962,0.0724828243256
3,0.0644284114242,0.0621038451791,0.0614194497466,0.0681154802442,0.0562720559537,0.0663835555315,0.0677113458514,0.0676635429263,0.0734382420778,0.0571537390351,0.0696931779385,0.0671950504184
4,0.0657853633165,0.0627140104771,0.0622033253312,0.0615529604256,0.063530407846,0.0693025663495,0.0610810257494,0.0613099336624,0.0683181658387,0.0623539127409,0.0658623352647,0.0734767615795
5,0.0591699033976,0.065159521997,0.0606278441846,0.069300673902,0.0556251965463,0.0607375502586,0.0656455457211,0.0721839293838,0.0676443204284,0.0612947754562,0.0666671767831,0.070908010006
6,0.0643307715654,0.0646940842271,0.0595696493983,0.0673517286777,0.060586899519,0.0630653575063,0.0621174052358,0.0699701830745,0.0683084875345,0.0597340352833,0.0715159773827,0.0721798762679
7,0.0647372975945,0.0636783987284,0.0605143420398,0.0696989223361,0.0567036345601,0.062596924603,0.0661669448018,0.0710297599435,0.0646072402596,0.067551754415,0.0674271807075,0.0696845725179
8,0.0675484016538,0.0629044026136,0.0637332573533,0.0640009716153,0.0631029382348,0.0647616609931,0.0637254491448,0.0700107142329,0.071551695466,0.060139823705,0.0704057738185,0.0684301555157
9,0.0629288181663,0.0667472779751,0.0668931528926,0.0709595233202,0.0663042515516,0.0618726946414,0.0646507516503,0.0652315318584,0.0701991990209,0.0669128671288,0.0641022548079,0.0715168267488
10,0.0658377408981,0.0624765716493,0.0638287514448,0.0705868899822,0.0622515827417,0.0609755851328,0.0687550529838,0.0679641142488,0.0766951665282,0.0622056275606,0.0688972473145,0.073076300323
11,0.0648398548365,0.06828533113,0.0652822256088,0.0690899193287,0.0598676390946,0.0580389946699,0.0648951530457,0.066015355289,0.0678556710482,0.0649975091219,0.0729889571667,0.07809805125
12,0.0626152679324,0.0634614229202,0.0579428263009,0.0681178718805,0.0672682374716,0.060143686831,0.0688688084483,0.0683620423079,0.0692523121834,0.0669767782092,0.0701506063342,0.0699001923203
13,0.0636959671974,0.0648214966059,0.0656656250358,0.0653865784407,0.0556662045419,0.0724312961102,0.0658011958003,0.0709322690964,0.0695186182857,0.0597299076617,0.0685743689537,0.0670722648501
14,0.0624966807663,0.0626513883471,0.060738876462,0.0637875124812,0.0580368153751,0.0596361830831,0.0676641240716,0.0608268491924,0.0690783336759,0.059996470809,0.0668385699391,0.0680506378412
15,0.0590764395893,0.0627724230289,0.0585417412221,0.0692738518119,0.0580784231424,0.0641613975167,0.0631997585297,0.065441660583,0.0736241340637,0.0614492930472,0.0724829062819,0.0725324898958
16,0.0556177012622,0.063165448606,0.0647823736072,0.0709767043591,0.0614050999284,0.066897585988,0.0688529834151,0.0638411790133,0.0664222091436,0.0587098300457,0.0684027373791,0.0770952403545
17,0.0636664330959,0.0674353539944,0.0653366968036,0.0660970509052,0.0622913017869,0.0565603859723,0.0654045566916,0.0676090419292,0.0702969655395,0.0599640309811,0.0738018229604,0.073506064713
18,0.0608436465263,0.0612987801433,0.0642911940813,0.0630333945155,0.0663016140461,0.0590536445379,0.0666203647852,0.0694082006812,0.0738820582628,0.0605637617409,0.0667796507478,0.0707217305899
19,0.0638271197677,0.0641412287951,0.0593765489757,0.0655356496572,0.0565451495349,0.0597462803125,0.0652911216021,0.0619148127735,0.0675892680883,0.0649826452136,0.0671200826764,0.0728867724538
20,0.0626949518919,0.0622649155557,0.0570488683879,0.070506811142,0.0531642511487,0.0609190762043,0.0622597485781,0.0698508396745,0.0705488175154,0.0624589249492,0.07404371351,0.0651190504432
21,0.0681036412716,0.0649190694094,0.0608478933573,0.0668385028839,0.0583722740412,0.0665668472648,0.0646965876222,0.0738962069154,0.0707717463374,0.065727904439,0.0646836012602,0.0762161538005
22,0.0603807047009,0.0631866678596,0.0673996284604,0.0697162821889,0.0526813752949,0.0583666972816,0.0630666688085,0.0639158040285,0.0729087218642,0.0567025095224,0.0681813657284,0.0702116712928
23,0.0640146434307,0.0635208487511,0.0611013285816,0.0710873305798,0.0642175152898,0.0651050955057,0.0666955560446,0.0719615146518,0.0738391801715,0.0573135539889,0.0670470520854,0.070657402277
24,0.05791041255,0.058867868036,0.0625608637929,0.0652302131057,0.0667672455311,0.0625270083547,0.0607595853508,0.0666044726968,0.0708583444357,0.0631198808551,0.0705495327711,0.0748462080956
