,OHCLV,Anomalous,Autoencoder,PCA,RBM,OHCLV_Anomalous,OHCLV_Autoencoder,OHCLV_PCA,OHCLV_RBM,PCA_anomalous,PCA_autoencoder,PCA_rbm
0,0.0643351003528,0.073321133852,0.060818310827,0.0621388480067,0.0706780105829,0.075714327395,0.0622690059245,0.0592159666121,0.0564720220864,0.069042108953,0.0542535446584,0.065349213779
1,0.0603074170649,0.0747025385499,0.0633895024657,0.0567697286606,0.0704877376556,0.0743387117982,0.0663148239255,0.0695986375213,0.0674507468939,0.0675968080759,0.0599707178771,0.0625885948539
2,0.0628537982702,0.0769418627024,0.0622900351882,0.0537199825048,0.0674031674862,0.0783385559916,0.0637563988566,0.0545746572316,0.0685878992081,0.0686716511846,0.0578079894185,0.0654544085264
3,0.061993688345,0.0744214951992,0.0624575577676,0.0597392618656,0.0563275106251,0.0802670195699,0.0624506659806,0.0510102063417,0.0622184090316,0.0589728392661,0.0570861585438,0.0650923475623
4,0.0634440109134,0.0769600793719,0.0625184699893,0.0533835887909,0.0581020340323,0.0749644264579,0.0621616616845,0.05672095716,0.0588925108314,0.0646608322859,0.0581539012492,0.0674785226583
5,0.0610650479794,0.0751508995891,0.0648538693786,0.0548156090081,0.0640726536512,0.0738373398781,0.0640639811754,0.0624508708715,0.0599282197654,0.0691803842783,0.0604257173836,0.0637292638421
6,0.0625545457006,0.078721947968,0.0592553466558,0.0626582279801,0.0645658895373,0.0753753632307,0.0604585632682,0.0578925088048,0.0661417916417,0.0603494569659,0.0569766908884,0.0648124366999
7,0.062449362129,0.0749645829201,0.0620134957135,0.0643510445952,0.0663364827633,0.077606908977,0.0613410323858,0.0609608441591,0.0621736086905,0.0668165832758,0.0571841150522,0.0659888982773
8,0.0623008683324,0.0769223645329,0.0595624148846,0.0660331621766,0.0635167732835,0.0791733339429,0.0625390633941,0.0621776692569,0.0558599717915,0.0715466737747,0.054842736572,0.0637988001108
9,0.0624556876719,0.0739255622029,0.0619537867606,0.063770018518,0.0628180801868,0.0749827325344,0.0645318701863,0.0663523152471,0.0605427436531,0.0722878351808,0.0550225190818,0.0660960301757
10,0.0608840622008,0.0770947411656,0.0618559271097,0.0638547539711,0.0601043961942,0.0724176317453,0.0628083124757,0.0588472373784,0.0627987980843,0.0693639293313,0.0681676343083,0.0638703107834
11,0.0589476749301,0.0759556293488,0.0637185722589,0.0666082501411,0.0618492402136,0.0706417933106,0.0651627182961,0.073165088892,0.0652332901955,0.0641873478889,0.0622694902122,0.0633137971163
12,0.0613228306174,0.0789351835847,0.0618869140744,0.0640168711543,0.0626744702458,0.078426681459,0.0656819045544,0.063102722168,0.0583079755306,0.0676930323243,0.0628280341625,0.065495967865
13,0.0634972900152,0.0751994997263,0.0687487497926,0.0652958229184,0.0627860277891,0.0794132426381,0.0620579868555,0.0602239072323,0.0586037188768,0.0648205578327,0.0539337657392,0.0636193305254
14,0.060883115977,0.0754143446684,0.0655771791935,0.064042955637,0.0666893795133,0.0742142796516,0.0650107264519,0.0578309744596,0.0615010820329,0.0617419667542,0.0609533637762,0.066906683147
15,0.0610978342593,0.0750807449222,0.0620506443083,0.0644737035036,0.0659516230226,0.0765318647027,0.0620609633625,0.0571476854384,0.0563213229179,0.0684430226684,0.0615598075092,0.0663731768727
16,0.0609826147556,0.0758304819465,0.0608608014882,0.0556466504931,0.0688054040074,0.077024653554,0.0628556162119,0.0594955570996,0.0650169253349,0.0611430183053,0.0587134025991,0.067529708147
17,0.0629328787327,0.0772390812635,0.0635308623314,0.0547278746963,0.0625961124897,0.0735328122973,0.0625160336494,0.0591235719621,0.0607885830104,0.0618176832795,0.0613968111575,0.0669207498431
18,0.064921118319,0.076344281435,0.0614658519626,0.0559158399701,0.0637539476156,0.078819848597,0.0640171319246,0.0612512603402,0.0604398623109,0.0694418773055,0.0638665109873,0.066652238369
19,0.0663273259997,0.0761510953307,0.0628198981285,0.0647978633642,0.0633170381188,0.0761048272252,0.0655542239547,0.0607237294316,0.0626818835735,0.0617666058242,0.055446498096,0.0609585158527
20,0.0615941621363,0.0745975077152,0.0630198791623,0.0628748908639,0.0632128939033,0.0757443830371,0.064592577517,0.064529761672,0.0582852698863,0.0668076053262,0.0605639368296,0.0646222382784
21,0.0644232407212,0.0755453258753,0.0634512603283,0.0634561255574,0.0650652348995,0.0739341750741,0.0624697059393,0.059837654233,0.0597221180797,0.0625638216734,0.0568594411016,0.0670817121863
22,0.0628433600068,0.0759847015142,0.0628430917859,0.0646621510386,0.0650754719973,0.0720989704132,0.0654487386346,0.0598791129887,0.0609062053263,0.0629811659455,0.0682140290737,0.0665633007884
23,0.0608790032566,0.0768270269036,0.063317514956,0.0631865411997,0.0632711052895,0.0742899179459,0.064287699759,0.0655470266938,0.063049338758,0.0650000572205,0.067350409925,0.0662366524339
24,0.0597458519042,0.0784279704094,0.0599260479212,0.067797280848,0.0634820237756,0.0804227739573,0.0629791095853,0.0691780075431,0.0557555146515,0.0605861879885,0.0617986470461,0.0680636912584
