,OHCLV,Anomalous,Autoencoder,PCA,RBM,OHCLV_Anomalous,OHCLV_Autoencoder,OHCLV_PCA,OHCLV_RBM,PCA_anomalous,PCA_autoencoder,PCA_rbm
0,0.136841714382,0.125299051404,0.144606038928,0.131650999188,0.146287024021,0.124439507723,0.136828005314,0.13227199018,0.13767644763,0.124162994325,0.132859170437,0.133949548006
1,0.136633560061,0.125819787383,0.144353911281,0.131843686104,0.146331697702,0.12411146611,0.136874735355,0.132644876838,0.137661889195,0.124307885766,0.132386356592,0.133363261819
2,0.13709962368,0.125542923808,0.144179746509,0.131663709879,0.146767169237,0.12401072681,0.136477127671,0.13276873529,0.137421086431,0.123869083822,0.132146418095,0.134012639523
3,0.136759415269,0.125549182296,0.144307225943,0.132237687707,0.146767392755,0.123617231846,0.137061372399,0.132691919804,0.137520000339,0.123728245497,0.132576331496,0.13320748508
4,0.136846750975,0.125602349639,0.144246354699,0.131990209222,0.146347716451,0.123818255961,0.135985061526,0.132383361459,0.138251870871,0.123695224524,0.132647529244,0.133600950241
5,0.136269554496,0.125607147813,0.144519239664,0.131823569536,0.146199166775,0.12317866087,0.13723769784,0.131881728768,0.138203576207,0.124194324017,0.132408738136,0.13345836103
6,0.137327566743,0.125819951296,0.144223108888,0.132026523352,0.146471723914,0.123431265354,0.135767444968,0.131555274129,0.138012781739,0.12389331311,0.132344484329,0.134176969528
7,0.137196555734,0.124717384577,0.143724307418,0.132184907794,0.146212637424,0.12350372225,0.136512026191,0.132460832596,0.138426363468,0.124154649675,0.132029116154,0.133684203029
8,0.135961458087,0.125470682979,0.143973484635,0.131532385945,0.146283432841,0.123016163707,0.136320710182,0.132194116712,0.138057604432,0.123944230378,0.132514506578,0.133221238852
9,0.13719651103,0.124670110643,0.14449891448,0.131975740194,0.146443113685,0.123645663261,0.136731624603,0.132214412093,0.137904196978,0.124355226755,0.132897004485,0.134212747216
10,0.135850533843,0.12572221458,0.143993586302,0.132175371051,0.146493375301,0.124145254493,0.136636376381,0.132458731532,0.138240590692,0.124269209802,0.132362172008,0.133598268032
11,0.136828795075,0.125478535891,0.144397988915,0.13275039196,0.145771965384,0.124396026134,0.136274084449,0.132836788893,0.138873279095,0.123913571239,0.131751060486,0.133529141545
12,0.135848462582,0.125853583217,0.14471757412,0.131712764502,0.146588340402,0.123805619776,0.136913254857,0.131941080093,0.137932166457,0.12368208915,0.132826000452,0.134340703487
13,0.136801585555,0.125540211797,0.144513189793,0.132448226213,0.146419912577,0.123621977866,0.13652408123,0.131778001785,0.138352006674,0.123537041247,0.132346257567,0.1338686198
14,0.136462032795,0.125110864639,0.144706606865,0.132124617696,0.146152883768,0.123529464006,0.13654743135,0.131914108992,0.138242438436,0.123900279403,0.132815048099,0.133957609534
15,0.136886909604,0.12531119585,0.144261017442,0.132048562169,0.146564424038,0.123246744275,0.136165753007,0.132147237659,0.137314036489,0.123501986265,0.13266518712,0.134714663029
16,0.137326300144,0.125368133187,0.144387990236,0.132188335061,0.146533846855,0.1235422194,0.136996135116,0.13214892149,0.137943848968,0.123639635742,0.132807210088,0.133643746376
17,0.137184455991,0.125224784017,0.144708916545,0.131586581469,0.146409809589,0.124197401106,0.136536329985,0.131835997105,0.137712940574,0.123707793653,0.132193058729,0.134101778269
18,0.136248841882,0.12579163909,0.143874555826,0.131779029965,0.146162435412,0.124027341604,0.136295378208,0.132302954793,0.137823268771,0.123726889491,0.132108643651,0.133466720581
19,0.136765643954,0.125707402825,0.144372925162,0.132039532065,0.14635232091,0.123440161347,0.136693656445,0.132141798735,0.137598067522,0.123865939677,0.132836669683,0.134340927005
20,0.136748939753,0.125541821122,0.144386455417,0.131873607635,0.14645794034,0.123927742243,0.137076899409,0.132474049926,0.138053297997,0.124161198735,0.131953343749,0.133285775781
21,0.136551439762,0.125796034932,0.143805861473,0.132622733712,0.146621316671,0.123889029026,0.136864259839,0.132643833756,0.137743294239,0.123950764537,0.131844818592,0.134084492922
22,0.136727839708,0.125498637557,0.143957346678,0.133030772209,0.146729409695,0.123886868358,0.137602314353,0.132297948003,0.138012722135,0.124287113547,0.132397070527,0.133779913187
23,0.137321785092,0.125536978245,0.14461144805,0.132880955935,0.146659359336,0.123178966343,0.137397304177,0.132633730769,0.138574048877,0.124662920833,0.132783070207,0.13434612751
24,0.137897729874,0.124953046441,0.144302889705,0.131637826562,0.146243944764,0.12399866432,0.137142121792,0.132398962975,0.138279780746,0.123859889805,0.13262809813,0.133752822876
