5.011832739599061948e-02,5.009766129618793695e-02,5.010445359889170031e-02,5.008491306096341661e-02,5.015954563680499745e-02,5.008128278646004766e-02,5.017504823427555716e-02,5.012751365920382202e-02,5.011483167993491944e-02,5.004719259139926713e-02,5.012297694677120274e-02,5.017695604048842684e-02,5.017206921072549924e-02,5.015157707971823475e-02,5.011867188555089309e-02
5.009128528470977587e-02,5.007037489529952978e-02,5.007720420592937094e-02,5.005755646756738370e-02,5.013284034173653980e-02,5.005385348454230443e-02,5.014883898315434380e-02,5.010065519756658203e-02,5.008772952568144726e-02,5.001913671691690655e-02,5.009592516417522151e-02,5.015077457402736943e-02,5.014569985451029777e-02,5.012497419837289026e-02,5.009175430674921853e-02
5.001884389231045502e-02,4.999731429352874401e-02,5.000423686733298373e-02,4.998431891356824169e-02,5.006125092648782554e-02,4.998043122250406256e-02,5.007851062856830821e-02,5.002868021369108464e-02,5.001513571430427768e-02,4.994412341523891963e-02,5.002345846736556273e-02,5.008051671514622549e-02,5.007496421137647841e-02,5.005364672938011905e-02,5.001963005266244627e-02
4.999143651413752443e-02,4.996966039123035969e-02,4.997662031980930342e-02,4.995659418241879535e-02,5.003418344146118302e-02,4.995263314740706895e-02,5.005194383640614031e-02,5.000145817484403371e-02,4.998766774225163467e-02,4.991569319264047705e-02,4.999604133359430297e-02,5.005397796510202557e-02,5.004823579505048026e-02,5.002668261721730097e-02,4.999234833811170425e-02
4.998716347623070877e-02,4.996535761433990031e-02,4.997232189983299988e-02,4.995228312992879699e-02,5.002995090930166533e-02,4.994831313544115942e-02,5.004777272994283960e-02,4.999720774535632711e-02,4.998338733220976382e-02,4.991129612896022527e-02,4.999176689980557031e-02,5.004981025929657740e-02,5.004404478634565806e-02,5.002246320914671696e-02,4.998809086872051111e-02
4.997802696897837155e-02,4.995612722954963225e-02,4.996310594525855964e-02,4.994302541943133195e-02,5.002094448262398019e-02,4.993902766531416182e-02,5.003895566182493815e-02,4.998814148757577125e-02,4.997422783288581888e-02,4.990177107839564863e-02,4.998262697198820742e-02,5.004100384612071573e-02,5.003516667912440152e-02,5.001349529122239845e-02,4.997900166251725146e-02
4.996874095611950756e-02,4.994676040595041888e-02,4.995375132042039618e-02,4.993363544901004841e-02,5.001176976441608357e-02,4.992961360608471483e-02,5.002994531798571343e-02,4.997891629519874562e-02,4.996492194065275949e-02,4.989214952658280883e-02,4.997333769900307032e-02,5.003200270010930290e-02,5.002610326367523674e-02,5.000435462820201210e-02,4.996975696076711576e-02
4.992601780736594108e-02,4.990369098589576141e-02,4.991073371412054621e-02,4.989046767314958553e-02,4.996952198297387182e-02,4.988634227275661609e-02,4.998840505476985496e-02,4.993645453243919508e-02,4.992211341693132687e-02,4.984798668883598516e-02,4.993059990798713599e-02,4.999050190515555436e-02,4.998433433264386216e-02,4.996225478778944240e-02,4.992721208614561007e-02
4.993076399343276267e-02,4.990847347073806145e-02,4.991551080759385611e-02,4.989526039782914840e-02,4.997421846642190191e-02,4.989114588477244067e-02,4.999302710407688144e-02,4.994117325224091408e-02,4.992686856910059923e-02,4.985288397156086015e-02,4.993534768707916238e-02,4.999511981223582480e-02,4.998898045709952026e-02,4.996693559160274301e-02,4.993193947523606735e-02
4.991857459148967002e-02,4.989620260621267095e-02,4.990325179457764937e-02,4.988296697343445885e-02,4.996213984383850171e-02,4.987882781496031509e-02,4.998111707160546313e-02,4.992904588171356156e-02,4.991465894721779095e-02,4.984035428899066811e-02,4.992315435752155139e-02,4.998321910461699102e-02,4.997701579861082294e-02,4.995489317396782647e-02,4.991979292052139972e-02
