2.392616237390228218e-01,2.395036644336677734e-01,2.394085304214890186e-01,2.394653633746668675e-01,2.396158315448081444e-01,2.393615833226694356e-01,2.393416380161375312e-01,2.393310760906555978e-01,2.393996637699940533e-01,2.393181694917067837e-01,2.394171530783404389e-01,2.397232207305570184e-01,2.396274263238297175e-01,2.397108254986223819e-01,2.395093336290392005e-01
2.391649178298383138e-01,2.394068759501931654e-01,2.393117727255149596e-01,2.393685876179804661e-01,2.395190056745814255e-01,2.392648423185968765e-01,2.392449050312627223e-01,2.392343448670029571e-01,2.393029110684931349e-01,2.392214430212973586e-01,2.393203923741332728e-01,2.396263564944709212e-01,2.395305928445471411e-01,2.396139665199983892e-01,2.394125437790241562e-01
2.392009028487188937e-01,2.394428588558449311e-01,2.393477768277216533e-01,2.394045750743774292e-01,2.395549769994474165e-01,2.393008385678099537e-01,2.392808867803352668e-01,2.392703489866921107e-01,2.393388913176731359e-01,2.392574430500875871e-01,2.393563970600041946e-01,2.396623474460333747e-01,2.395666079781277602e-01,2.396499451775233047e-01,2.394485197846585589e-01
2.389817242358571736e-01,2.392234207137809154e-01,2.391285408420183167e-01,2.391851987569712235e-01,2.393353665459217738e-01,2.390816122761084961e-01,2.390616097700438425e-01,2.390511927843072260e-01,2.391195471923703575e-01,2.390382800434714683e-01,2.391371550061708873e-01,2.394427228183867162e-01,2.393472007655981504e-01,2.394302729014231024e-01,2.392290419058479278e-01
2.390788930126701850e-01,2.393206753888353633e-01,2.392257657565158568e-01,2.392824406626283540e-01,2.394326589366409519e-01,2.391788189067804715e-01,2.391588064271407132e-01,2.391483900868095203e-01,2.392167642488254864e-01,2.391354719343900537e-01,2.392343831215168470e-01,2.395400574053949405e-01,2.394445059513967133e-01,2.395276006402312641e-01,2.393262972409120060e-01
2.391755186416464896e-01,2.394174302009407229e-01,2.393224143788537095e-01,2.393791635492741599e-01,2.395295024159881103e-01,2.392754649613592355e-01,2.392554817376416898e-01,2.392449991758323347e-01,2.393134732377006080e-01,2.392320855592164897e-01,2.393310345833861985e-01,2.396369023184095615e-01,2.395412362642706516e-01,2.396244726602186903e-01,2.394230737045512092e-01
2.387372944136402775e-01,2.389786596212692404e-01,2.388840323884139916e-01,2.389405154579629376e-01,2.390903882981737505e-01,2.388371183900339922e-01,2.388170550267132708e-01,2.388067863478957609e-01,2.388749070475143510e-01,2.387938660313961292e-01,2.388926386439864380e-01,2.391977210430921708e-01,2.391024703417649055e-01,2.391852135875815744e-01,2.389842319033740337e-01
2.388338094012081858e-01,2.390752760556073830e-01,2.389805759437962085e-01,2.390371089965936946e-01,2.391870688907744846e-01,2.389336556642170373e-01,2.389136076996117575e-01,2.389032985188192793e-01,2.389714856553582234e-01,2.388903795938827346e-01,2.389891847710611250e-01,2.392944133850125332e-01,2.391990847376671558e-01,2.392819208127796859e-01,2.390808618038156030e-01
2.390974880309499617e-01,2.393392805238133136e-01,2.392443561745579705e-01,2.393010419703524572e-01,2.394512743362479379e-01,2.391974117223274188e-01,2.391774061410160968e-01,2.391669776185340046e-01,2.392353669136576544e-01,2.391540611398761951e-01,2.392529735609447983e-01,2.395586664642825603e-01,2.394630987108070097e-01,2.395462157160612171e-01,2.393449062218775958e-01
2.389834880251894556e-01,2.392251355415057068e-01,2.391303336649653055e-01,2.391869335009213782e-01,2.393370281340676253e-01,2.390833907544892278e-01,2.390633499649197358e-01,2.390529993673208842e-01,2.391212727801515781e-01,2.390400771184394979e-01,2.391389479682840269e-01,2.394444219801473706e-01,2.393489866145877276e-01,2.394319388030858309e-01,2.392307358321939526e-01
2.390308862401288037e-01,2.392725862607684995e-01,2.391777648018863778e-01,2.392343761276814751e-01,2.393845026355874983e-01,2.391308112795292040e-01,2.391107653982569026e-01,2.391004136707005068e-01,2.391687007496906270e-01,2.390874884023051206e-01,2.391863810142251245e-01,2.394919208649002318e-01,2.393964659278074725e-01,2.394794343507990475e-01,2.392781874240084428e-01
2.389334577037038609e-01,2.391750200832034323e-01,2.390803022291539959e-01,2.391368419898218245e-01,2.392868469386369989e-01,2.390333553139705192e-01,2.390132851294568261e-01,2.390029935304202602e-01,2.390711850639416769e-01,2.389900653955331911e-01,2.390889151128975099e-01,2.393942540154493370e-01,2.392989102620686759e-01,2.393817444250621040e-01,2.391806013832214473e-01
2.387608452275763737e-01,2.390021818326682479e-01,2.389076538976774022e-01,2.389640604324919093e-01,2.391138514754841404e-01,2.388607097123058576e-01,2.388405852779297289e-01,2.388304141507509304e-01,2.388984261406564003e-01,2.388174771956032560e-01,2.389162619568424850e-01,2.392212604208614202e-01,2.391261219121308956e-01,2.392087008184614616e-01,2.390077238362266765e-01
2.385001568317038356e-01,2.387411376467709900e-01,2.386468989279801056e-01,2.387031035016739522e-01,2.388525647703876043e-01,2.385999631327654913e-01,2.385797604613391076e-01,2.385697681676488824e-01,2.386375087276548790e-01,2.385568193894586630e-01,2.386554990637168305e-01,2.389599664873476859e-01,2.388651398907172541e-01,2.389473342051046112e-01,2.387466211100933156e-01
2.382985262377694813e-01,2.385392520972487163e-01,2.384451735550110196e-01,2.385012707275631638e-01,2.386505299021738358e-01,2.383982628757793099e-01,2.383780380442570290e-01,2.383681224236062213e-01,2.384357222568069534e-01,2.383551748814760896e-01,2.384537665078829138e-01,2.387578789324743267e-01,2.386632219293652324e-01,2.387452232244694772e-01,2.385447094374679167e-01
2.385131121632736995e-01,2.387541140331165546e-01,2.386598554199297062e-01,2.387160741490388649e-01,2.388655569537681822e-01,2.386129202560529350e-01,2.385927242168793538e-01,2.385827183001043017e-01,2.386504780985070351e-01,2.385697707950635016e-01,2.386684559350538415e-01,2.389729562914417460e-01,2.388781080523372791e-01,2.389603300027650368e-01,2.387596018954472599e-01
2.382832482255168860e-01,2.385238992828273841e-01,2.384299409764050748e-01,2.384859485650273891e-01,2.386350951992148861e-01,2.383830079435453608e-01,2.383627238515411972e-01,2.383529108302585020e-01,2.384203856941219946e-01,2.383399485418700170e-01,2.384385341716458440e-01,2.387425027135048339e-01,2.386479793720737430e-01,2.387297955388042459e-01,2.385293243305031674e-01
2.383462010164439093e-01,2.385869814443595804e-01,2.384928871867217082e-01,2.385489926244696857e-01,2.386982815579784256e-01,2.384459635963892266e-01,2.384257301334375412e-01,2.384158184091438315e-01,2.384834271483384505e-01,2.384028667726216522e-01,2.385014822715590399e-01,2.388056606112292091e-01,2.387109885764215900e-01,2.387929986120603532e-01,2.385924381325825738e-01
2.385228281267832151e-01,2.387638496629695406e-01,2.386695492558980336e-01,2.387257996095777102e-01,2.388753194019422321e-01,2.386226241019111516e-01,2.386024509736237587e-01,2.385924069513286616e-01,2.386602112346550009e-01,2.385794654217729960e-01,2.386781493851529712e-01,2.389826930978678765e-01,2.388877980582544136e-01,2.389700865357734794e-01,2.387693494371198599e-01
