Date Time,Open,High,Low,Close,Volume,Adj Close
2012-07-12 00:00:00,45.96000,47.11000,45.96000,46.62000,466216,46.62000
2012-07-13 00:00:00,46.62000,46.80000,45.04000,45.20000,1249728,45.20000
2012-07-16 00:00:00,45.01000,47.18000,45.01000,46.80000,776346,46.80000
2012-07-17 00:00:00,46.80000,47.34000,46.44000,46.56000,303092,46.56000
2012-07-18 00:00:00,46.45000,47.14000,46.44000,47.00000,115857,47.00000
2012-07-19 00:00:00,46.88000,48.55000,46.88000,48.47000,401167,48.47000
2012-07-20 00:00:00,48.27000,48.74000,47.70000,47.85000,388218,47.85000
2012-07-23 00:00:00,47.32000,47.37000,46.02000,46.71000,806311,46.71000
2012-07-24 00:00:00,46.30000,47.15000,46.01000,47.08000,484409,47.08000
2012-07-25 00:00:00,47.40000,47.59000,46.52000,47.18000,484310,47.18000
2012-07-26 00:00:00,47.31000,47.59000,46.67000,46.95000,268623,46.95000
2012-07-27 00:00:00,47.32000,48.83000,47.06000,47.86000,401869,47.86000
2012-07-30 00:00:00,48.65000,48.68000,47.87000,48.61000,196540,48.61000
2012-07-31 00:00:00,48.73000,49.22000,47.36000,47.60000,586018,47.60000
2012-08-01 00:00:00,47.59000,48.60000,47.22000,47.96000,227705,47.96000
2012-08-02 00:00:00,47.77000,48.49000,47.43000,47.67000,290128,47.67000
2012-08-03 00:00:00,47.29000,48.77000,47.29000,48.14000,346820,48.14000
2012-08-06 00:00:00,48.32000,49.04000,48.02000,48.13000,246905,48.13000
2012-08-07 00:00:00,48.64000,48.64000,47.74000,48.23000,157152,48.23000
2012-08-08 00:00:00,48.42000,48.46000,47.36000,48.23000,382170,48.23000
2012-08-09 00:00:00,47.81000,48.32000,47.68000,47.95000,223279,47.95000
2012-08-10 00:00:00,47.39000,48.23000,47.25000,47.94000,294340,47.94000
2012-08-13 00:00:00,47.32000,48.14000,47.25000,47.96000,347114,47.96000
2012-08-14 00:00:00,48.05000,48.56000,47.70000,48.15000,520804,48.15000
