0.000000000000000000e+00
0.000000000000000000e+00
6.849315068493207551e-03
5.966659589015252396e-03
5.172274434041849479e-03
4.679242029437644286e-03
9.498044615560825160e-03
1.693855950442852906e-02
1.606814304050462397e-02
1.530897236217572746e-02
1.460237288948948962e-02
1.497808138676309450e-02
1.434872654861845363e-02
1.513662023768370078e-02
1.458789920437186804e-02
1.629495572176153928e-02
1.617240186571895083e-02
1.627572911923380605e-02
1.811901437872969617e-02
1.764007774302540910e-02
1.751591637685111572e-02
1.918022057604687122e-02
1.893858986805276035e-02
2.012369027319323503e-02
1.983269914727038910e-02
1.946735360380110261e-02
2.176358367837813446e-02
2.173837441443587232e-02
2.150505094256593974e-02
2.124709754702803696e-02
2.097302338314797551e-02
2.070748528023082582e-02
2.074932215623119178e-02
2.056612887991808233e-02
2.026449410918011382e-02
2.003822218342159872e-02
1.993757158879664107e-02
1.966637064232103910e-02
2.116272683548591979e-02
2.144631467797687013e-02
2.165164748052768665e-02
2.227721142978157307e-02
2.258806312101772906e-02
2.252828799061879980e-02
2.244355329555659112e-02
2.265891589173636700e-02
2.259281822466750050e-02
2.235141059827730134e-02
2.337717141283950084e-02
2.368599865258255027e-02
2.365127703285211866e-02
2.360692070924838223e-02
2.338468103046056554e-02
2.323530668428159737e-02
2.324530608773628729e-02
2.346939662761987275e-02
2.392640609394519613e-02
2.379216726904537921e-02
2.368036237991000270e-02
2.377924258212395919e-02
2.361312029666598478e-02
2.342098592674182744e-02
2.324280833442519956e-02
2.313912531942276946e-02
2.328499310701157010e-02
2.316738058525620592e-02
2.300614229222652449e-02
2.294485980974691683e-02
2.356851360519890068e-02
2.362621244924468025e-02
2.354517647857477108e-02
2.338709670639501845e-02
2.383390400166403647e-02
2.439095118005904853e-02
2.423869287416064583e-02
2.431303660292974747e-02
2.420176402004086541e-02
2.427738201063384116e-02
2.486609591504439568e-02
2.470955077339119510e-02
2.465556053435571590e-02
2.450455687407079516e-02
2.436010534693392252e-02
2.421346986901133994e-02
2.406953317080427410e-02
2.402470383600848608e-02
2.395774301721665181e-02
2.388766290399796724e-02
2.375940305242026790e-02
2.364647951875286161e-02
2.353703994313062486e-02
2.342500490727624646e-02
2.336228843116561552e-02
2.323957551779939207e-02
2.311609766031628294e-02
2.309268726605813449e-02
2.325598064047969607e-02
2.319988022670261760e-02
2.315398275573102294e-02
2.334170712774631673e-02
2.322471710642055528e-02
2.315242577954718453e-02
2.325234667747165182e-02
